Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
85460.691696,5.59823737,6.09541043,3.72,28379.493,1228146.18,"5527 Lake St Suite 654, Denver, CO"
81302.146101,5.37571698,5.54596833,2.65,59380.3893,1293937.823,"4720 Pine St Suite 614, Miami, FL"
51317.919992,6.91506022,3.83060442,2.61,54659.0118,1054150.712,"103 Oak St Suite 143, Miami, FL"
86113.504406,4.98002879,4.60701372,2.4,31604.4782,1192358.036,"3874 Pine St Suite 758, Dallas, TX"
85951.847157,8.94788076,3.48469803,2.48,36996.4885,1380389.716,"6975 Pine St Suite 798, Dallas, TX"
49873.663569,4.27490377,6.63866308,3.51,39291.2823,965366.32,"8039 Pine St Suite 611, Seattle, WA"
59615.06338,9.19095013,8.52179352,4.31,34633.4095,1295573.148,"2126 Hill St Suite 966, Miami, FL"
94346.877231,4.30330612,9.6479221,6.5,30921.9319,1409399.276,"2833 Maple St Suite 854, Miami, FL"
43329.660286,2.5033247,4.40126766,2.91,62058.3522,830529.184,"1518 Oak St Suite 486, New York, NY"
91983.749317,6.15672477,5.907576,3.3,30197.8517,1338768.091,"9057 Lincoln St Suite 453, New York, NY"
67275.917914,8.13548013,5.8281775,2.97,53257.8653,1316612.624,"5736 Lincoln St Suite 575, Denver, CO"
48223.846646,9.78636821,6.93428912,4.3,26783.3321,1206805.585,"2536 Oak St Suite 433, Miami, FL"
73302.806067,6.08742534,8.42862625,4.35,42678.6641,1343219.267,"1676 Washington St Suite 154, Miami, FL"
80280.236161,9.68280465,7.51794211,4.88,42858.3368,1484401.379,"3524 Cedar St Suite 553, Seattle, WA"
94805.648472,7.24316869,9.76634156,4.51,66304.3567,1656600.192,"9448 Cedar St Suite 858, Boston, MA"
91709.109709,9.64273579,8.1296359,3.99,52862.3551,1676129.66,"9588 Maple St Suite 755, Phoenix, AZ"
46539.044445,6.40527142,4.65518307,3.04,52665.9834,999809.723,"9464 Cedar St Suite 427, Phoenix, AZ"
48674.478451,2.97725239,8.07350244,4.56,57183.0005,965673.688,"8079 Cedar St Suite 265, Boston, MA"
50288.995559,9.53518677,6.99730602,4.35,32694.8124,1232858.788,"1909 Pine St Suite 557, Atlanta, GA"
30188.165702,6.56834568,6.08099191,3.98,36555.4863,834994.146,"9764 Lincoln St Suite 877, Atlanta, GA"
80313.523321,3.71389756,7.95543055,3.87,26913.7683,1257494.66,"8503 Cedar St Suite 233, Miami, FL"
31965.486309,7.40176503,9.80459656,6.5,38215.3636,1045793.174,"890 Cedar St Suite 277, New York, NY"
91836.00361,4.12249254,6.87947013,3.65,66986.3443,1407644.891,"8289 Lincoln St Suite 457, Seattle, WA"
78532.372652,7.77635585,9.14960704,4.73,37868.2134,1425333.496,"3880 Washington St Suite 162, New York, NY"
44139.663586,4.22504151,5.1147247,2.39,52270.3421,925157.623,"9402 Hill St Suite 212, Atlanta, GA"
34648.590492,8.68147265,4.14103324,2.64,56397.8891,965515.037,"1534 Oak St Suite 897, Miami, FL"
75003.816861,3.33984058,9.48803259,4.41,57463.914,1268077.955,"3258 Lincoln St Suite 383, Seattle, WA"
33968.204877,8.58599336,9.3815811,5.04,69608.9214,1223396.897,"1355 Cedar St Suite 803, Atlanta, GA"
36505.045836,9.73931683,4.01628835,2.79,27546.5861,1006213.338,"1935 Lincoln St Suite 519, Atlanta, GA"
82686.189832,3.11708039,3.80616141,2.0,53671.8854,1127280.661,"1900 Maple St Suite 491, Boston, MA"
37315.387272,9.30628223,3.29295783,2.0,21595.868,958397.508,"8670 Lincoln St Suite 354, Seattle, WA"
94783.808988,7.97418474,4.49862456,2.75,29622.2287,1419011.447,"6231 Hill St Suite 313, New York, NY"
76223.605294,5.64274601,9.1381076,4.46,58832.4378,1429921.916,"4622 Pine St Suite 202, Dallas, TX"
49911.530402,8.318696,7.78129202,4.09,27030.5608,1197537.174,"5524 Oak St Suite 690, Denver, CO"
98738.868903,3.20102463,5.00699074,3.33,61999.5691,1263809.764,"6009 Hill St Suite 838, Boston, MA"
88775.224353,2.52814059,8.19478437,4.26,60268.1079,1277303.693,"3517 Hill St Suite 231, Atlanta, GA"
87644.555131,8.21090389,4.60204267,2.61,27093.9508,1376484.83,"9007 Hill St Suite 652, Denver, CO"
57115.812387,8.10057705,3.91233523,2.0,32967.8633,1162722.877,"1228 Pine St Suite 126, Miami, FL"
99306.999994,9.44148183,5.95721853,3.53,28097.6931,1558068.663,"989 Pine St Suite 713, New York, NY"
61018.020364,7.77237999,3.59761514,2.07,49540.6334,1183431.066,"6756 Cedar St Suite 233, Miami, FL"
90200.763119,6.2483776,9.61606707,6.47,35971.7583,1478720.39,"125 Cedar St Suite 818, Phoenix, AZ"
32266.808729,2.46918232,3.11802098,2.0,65254.8133,676938.681,"8133 Lincoln St Suite 477, Boston, MA"
92512.97731,4.46607462,3.4541767,2.0,53853.4235,1272068.841,"6966 Pine St Suite 352, Phoenix, AZ"
63570.004843,2.8514002,8.85739144,5.53,41709.2436,1074868.734,"1812 Oak St Suite 668, New York, NY"
83840.981188,8.37807243,6.59928116,4.61,21332.2707,1416667.623,"9075 Cedar St Suite 202, Atlanta, GA"
57904.683794,8.10755396,3.62986482,2.37,45813.9957,1099425.194,"8920 Oak St Suite 629, Dallas, TX"
86863.5317,7.36155578,6.13432846,4.04,21524.1026,1317226.774,"997 Lincoln St Suite 186, Seattle, WA"
65585.415311,5.26869467,3.71166511,2.57,55631.0625,998076.986,"5442 Maple St Suite 148, Phoenix, AZ"
55278.479292,6.24555307,4.92883454,3.01,60051.3323,1123021.408,"407 Oak St Suite 678, Boston, MA"
42720.810357,6.25353353,6.69685628,3.98,41295.4196,1048152.887,"7037 Lake St Suite 608, New York, NY"
44319.332826,6.49006289,5.33633895,2.43,60182.6713,1055724.419,"2566 Lincoln St Suite 360, Boston, MA"
92274.555322,5.49447082,4.04239489,2.4,23203.7275,1179791.69,"3942 Pine St Suite 816, Atlanta, GA"
31328.642013,2.4606471,4.86203065,2.81,25008.3586,656206.552,"409 Maple St Suite 914, Dallas, TX"
33540.428812,6.7081143,7.6657557,5.11,32615.8312,947915.475,"322 Lake St Suite 699, Seattle, WA"
68071.459113,9.53181282,3.47561293,2.0,57864.3616,1340356.257,"4417 Oak St Suite 422, Seattle, WA"
76739.678009,7.66183126,5.21666136,3.39,32776.0845,1237084.777,"9976 Oak St Suite 927, Phoenix, AZ"
75260.884375,6.78346669,6.47834078,3.04,59166.2931,1313107.905,"3665 Maple St Suite 303, Atlanta, GA"
71322.2009,7.4812457,8.69565713,5.1,47827.1007,1378594.729,"4795 Maple St Suite 520, Boston, MA"
96881.643362,3.18751891,6.39468797,2.96,44251.0697,1272948.687,"2855 Hill St Suite 547, Miami, FL"
44765.479353,7.51107347,6.6077168,3.53,34455.2941,1056288.731,"9314 Maple St Suite 725, Atlanta, GA"
86490.938522,2.53596477,8.75782182,5.44,64171.2497,1350515.634,"2287 Oak St Suite 319, Atlanta, GA"
33568.65567,5.68593435,9.32853523,4.49,25284.5594,895769.167,"6730 Oak St Suite 961, Miami, FL"
76252.916653,7.2741108,7.41577242,3.85,32974.5741,1368703.116,"8942 Maple St Suite 340, Denver, CO"
77904.231169,8.00740538,7.00093726,3.73,64247.5487,1406678.261,"9580 Lincoln St Suite 250, Dallas, TX"
35845.055642,5.55565452,3.15689214,2.0,45182.4761,785218.202,"8327 Oak St Suite 934, Dallas, TX"
97935.574489,9.42460593,9.25914512,5.63,26912.0322,1636485.15,"1971 Lincoln St Suite 464, Seattle, WA"
69976.133993,5.52282876,6.54793592,3.74,20576.7012,1147821.271,"4252 Oak St Suite 528, Atlanta, GA"
52413.87012,7.33267224,8.80167447,5.7,29445.717,1217813.373,"9232 Maple St Suite 406, Boston, MA"
36405.259546,7.18361596,3.58822764,2.35,64549.4974,945744.79,"2710 Washington St Suite 673, Miami, FL"
62435.134432,8.01725247,7.05017197,3.21,66510.75,1314185.685,"7818 Oak St Suite 373, New York, NY"
71218.917555,3.83469812,3.8253979,2.0,24421.8491,954967.696,"6999 Oak St Suite 606, Seattle, WA"
42392.049984,4.27293972,9.25633967,4.74,47909.381,1012224.119,"5461 Washington St Suite 462, Dallas, TX"
84532.148132,5.68191597,8.58504928,4.2,53501.4238,1402221.4,"741 Washington St Suite 818, Phoenix, AZ"
88456.062248,5.01051685,6.82758908,3.45,66777.8253,1411976.2,"7034 Oak St Suite 372, Atlanta, GA"
65819.043233,3.21351517,6.107625,4.01,36900.8956,988767.971,"5826 Cedar St Suite 945, Boston, MA"
49265.206218,6.3736952,3.00240313,2.0,68007.7042,1028555.119,"3638 Lake St Suite 647, Boston, MA"
67289.240947,6.01447029,7.2985617,3.47,26872.9695,1175077.294,"8638 Lincoln St Suite 716, Dallas, TX"
59744.01043,6.98591249,3.44386984,2.1,30722.5899,1070405.179,"1851 Cedar St Suite 466, Miami, FL"
99900.529068,8.98506237,8.00314341,5.38,30667.1898,1594708.054,"5599 Pine St Suite 354, New York, NY"
94284.54472,4.56974045,6.57730495,3.82,58987.9427,1322120.041,"360 Pine St Suite 468, Phoenix, AZ"
82533.35216,5.9647357,4.83527915,2.55,41445.8862,1214972.332,"4738 Lake St Suite 128, Boston, MA"
58144.532287,2.50543675,8.28923851,4.64,65577.7034,1022979.986,"1071 Pine St Suite 816, Phoenix, AZ"
71618.303565,6.58587663,6.82634814,4.76,47052.091,1270724.487,"6566 Lincoln St Suite 953, Miami, FL"
36782.867752,2.63695565,4.89609054,2.7,69763.8204,803004.834,"3711 Hill St Suite 737, Miami, FL"
94338.170645,7.01272079,9.63029451,5.24,50823.4083,1537937.217,"4080 Washington St Suite 813, Atlanta, GA"
51813.105085,6.05378547,6.97054979,3.57,63336.6124,1137339.069,"5363 Hill St Suite 702, Phoenix, AZ"
98522.733166,8.42863433,3.34510371,2.23,26738.3843,1385941.8,"7828 Hill St Suite 352, Boston, MA"
92240.767469,2.35590746,3.79371962,2.13,41124.108,1098481.624,"1014 Cedar St Suite 952, Boston, MA"
44499.907564,4.51510407,5.87552716,2.99,26288.1519,842599.936,"6102 Oak St Suite 488, Atlanta, GA"
30537.483122,2.1981856,7.59244796,4.09,60349.678,795948.719,"4895 Lake St Suite 283, New York, NY"
50532.215345,5.01068413,5.6253127,2.69,59275.8567,1028475.737,"7126 Washington St Suite 609, Boston, MA"
33500.164247,8.31342336,4.83491559,3.43,59525.1486,983188.567,"5092 Hill St Suite 533, Denver, CO"
64302.051238,5.54476847,6.7626257,4.75,42531.0641,1191302.509,"3617 Cedar St Suite 900, New York, NY"
59760.602259,3.94013309,8.47561386,5.28,40221.8283,1067094.622,"6247 Pine St Suite 974, Miami, FL"
83929.729308,4.69205866,5.02433309,3.38,51631.2005,1206083.956,"880 Oak St Suite 811, Boston, MA"
41218.489855,3.49390442,4.22435536,2.58,68163.9485,835286.562,"7405 Washington St Suite 589, Atlanta, GA"
51743.138567,3.07469247,5.21203669,3.58,21387.4449,825893.505,"1638 Maple St Suite 481, Phoenix, AZ"
67338.623075,6.13655601,5.71771449,3.95,58024.6471,1220443.771,"8796 Oak St Suite 210, Atlanta, GA"
71216.694833,9.85582819,6.3684025,3.55,47941.4684,1429681.941,"9468 Hill St Suite 554, New York, NY"
95168.975712,4.18557694,3.94437012,2.0,59626.4159,1298768.812,"2689 Washington St Suite 177, Miami, FL"
81131.280271,9.356174,3.37429852,2.0,31440.3783,1328242.546,"3736 Washington St Suite 454, Boston, MA"
90647.886415,6.25831956,6.22842991,3.71,60950.0493,1398838.596,"2766 Hill St Suite 371, Miami, FL"
51683.406375,2.98724721,6.90244458,3.45,45173.1345,960519.351,"4397 Oak St Suite 132, Boston, MA"
47812.527652,7.22257002,4.99644864,2.82,56988.3758,1066637.319,"3225 Maple St Suite 214, Miami, FL"
96112.503436,3.23331064,7.99047663,4.55,58487.5463,1343396.924,"8049 Maple St Suite 561, Atlanta, GA"
93081.927032,5.18515186,4.44395955,2.3,52253.2451,1283075.057,"2726 Lincoln St Suite 273, New York, NY"
43413.970997,8.66083226,6.77227172,3.48,60982.3872,1221865.054,"207 Oak St Suite 920, Dallas, TX"
72471.836767,5.09619897,4.72856582,3.3,36447.5656,1083286.612,"3185 Oak St Suite 495, Seattle, WA"
52749.979722,6.36254933,8.80820459,5.46,64689.7116,1221372.311,"5007 Oak St Suite 136, Dallas, TX"
66029.155141,7.72124308,5.77437317,3.25,34330.2867,1234725.591,"1098 Washington St Suite 453, Miami, FL"
49519.789873,4.03514641,7.69018156,4.56,33094.3784,994124.61,"8767 Hill St Suite 804, Dallas, TX"
63257.800581,6.95632864,6.15235518,3.03,25357.6566,1157887.466,"5252 Cedar St Suite 759, Dallas, TX"
40295.84935,5.6519466,6.51637458,3.38,63706.6732,1017974.89,"9305 Washington St Suite 700, Miami, FL"
91935.945318,8.11467342,7.19195301,4.37,69264.1905,1539045.261,"7885 Pine St Suite 957, Atlanta, GA"
37325.788954,8.71796539,7.76716618,4.85,31627.5597,1113672.469,"9802 Washington St Suite 827, Phoenix, AZ"
42252.068361,3.05760937,4.42614563,2.4,31319.208,682448.098,"7366 Pine St Suite 633, Seattle, WA"
46678.701563,8.33879024,4.05663513,2.72,52303.5675,1075266.577,"2575 Cedar St Suite 276, New York, NY"
79818.347845,6.45636677,4.48463789,2.96,22239.105,1175618.618,"1917 Oak St Suite 289, Seattle, WA"
42301.040308,2.01690078,3.44121534,2.0,43065.4565,679462.165,"489 Lincoln St Suite 832, Boston, MA"
38519.189587,6.38192821,8.72480905,5.62,39185.7948,1043843.146,"1523 Lake St Suite 163, Seattle, WA"
92841.874798,4.31490397,5.2352729,3.28,67170.2673,1294029.974,"7907 Lake St Suite 531, Miami, FL"
43649.118781,4.47464016,9.06448199,4.84,61602.8763,1044997.538,"1601 Oak St Suite 103, Seattle, WA"
81333.46732,9.95668113,6.19930845,3.1,65799.9647,1618205.841,"4571 Hill St Suite 860, Boston, MA"
60627.441245,2.59626301,3.13681612,2.0,41795.5829,846911.458,"6389 Washington St Suite 375, Dallas, TX"
35167.802281,9.23989675,5.75091164,3.39,63375.1867,1117666.852,"3684 Lake St Suite 101, Atlanta, GA"
67915.76909,2.80457267,7.2988295,3.41,49574.0643,1044821.57,"7692 Oak St Suite 635, New York, NY"
55709.897608,6.49358271,4.36253136,2.51,30115.1047,982504.797,"9298 Washington St Suite 263, Boston, MA"
72485.32729,8.27929312,6.69568138,3.65,47901.5033,1359107.701,"8521 Maple St Suite 583, Atlanta, GA"
84711.249717,2.5811828,3.21444413,2.0,41437.7158,1001946.093,"9329 Lincoln St Suite 486, New York, NY"
78524.942187,3.89398039,3.15593861,2.15,41580.6476,1096245.27,"5874 Lincoln St Suite 969, Miami, FL"
56609.829672,4.42180538,3.5506151,2.0,58052.6215,1008919.834,"2281 Maple St Suite 902, Atlanta, GA"
55284.48398,6.08397408,9.80060797,6.5,44332.8949,1201698.672,"4765 Maple St Suite 787, Miami, FL"
64179.442531,5.08077256,4.29414755,2.94,47090.5333,1063719.983,"2371 Lake St Suite 194, Boston, MA"
95797.576827,5.48593964,4.23918308,2.8,67151.2565,1342388.158,"5477 Maple St Suite 560, New York, NY"
86781.393211,9.05313158,9.39389065,5.83,56570.564,1632439.666,"9070 Hill St Suite 797, Phoenix, AZ"
56099.388704,8.66751181,3.31760001,2.0,45289.8805,1146615.48,"48 Pine St Suite 229, Denver, CO"
64786.147387,2.00048695,7.0216583,3.27,22489.052,919741.47,"5607 Washington St Suite 381, New York, NY"
62155.07099,3.69017695,3.95208701,2.0,43500.1352,934743.727,"2911 Pine St Suite 673, Denver, CO"
92119.691301,9.08383052,4.95998989,3.43,44273.7407,1449829.792,"8466 Pine St Suite 264, Phoenix, AZ"
80195.37316,3.9229638,3.95374805,2.28,39474.3037,1037471.157,"8885 Hill St Suite 106, Atlanta, GA"
34613.77594,8.29040947,9.60079801,5.02,57652.9056,1212135.27,"6092 Oak St Suite 725, Miami, FL"
89068.835396,9.08726864,3.76445112,2.0,24308.6824,1375819.556,"3047 Washington St Suite 182, New York, NY"
82070.772241,3.81930214,8.71858324,4.28,22662.0056,1203280.519,"538 Lincoln St Suite 172, Boston, MA"
71555.390522,7.44388342,3.03222448,2.0,65302.5478,1233365.627,"1420 Lake St Suite 675, Denver, CO"
78938.878927,3.81602674,7.52101809,3.69,46095.1487,1191880.238,"3496 Washington St Suite 452, Miami, FL"
71662.455484,4.23222834,6.30552176,4.22,61816.6186,1200144.355,"1444 Pine St Suite 585, Seattle, WA"
86334.143741,8.48749432,3.57849722,2.0,56267.643,1427907.322,"744 Pine St Suite 460, Boston, MA"
45524.532705,3.46540708,6.27790447,3.83,68541.0101,965824.478,"5898 Lincoln St Suite 362, Seattle, WA"
53617.657579,9.34716994,5.94473803,4.1,63102.2101,1314151.693,"7034 Lincoln St Suite 298, Seattle, WA"
99280.850591,9.97164698,9.23697025,4.31,45168.9912,1750529.659,"8965 Lake St Suite 281, Denver, CO"
86014.135226,5.06100064,9.86978084,4.64,68452.3594,1475138.727,"8851 Oak St Suite 438, Denver, CO"
33715.107897,8.53043523,9.48908389,4.83,39673.6773,1210122.628,"7357 Hill St Suite 460, Dallas, TX"
55495.545546,5.17652715,4.44192988,2.87,61232.5975,1004357.019,"5461 Hill St Suite 209, New York, NY"
64536.915526,7.59869738,8.11433909,4.2,50004.4205,1307978.947,"3827 Maple St Suite 185, Dallas, TX"
62388.980199,6.06008309,5.71530164,3.04,54333.9033,1197329.297,"7294 Washington St Suite 155, Miami, FL"
41773.306238,2.19034406,8.01960732,4.73,31690.3921,854621.41,"4392 Maple St Suite 798, Miami, FL"
99874.762446,9.14375049,7.66802981,4.96,65055.8459,1722489.139,"5855 Oak St Suite 110, Miami, FL"
90195.21139,8.07637243,7.89745229,5.48,35975.377,1431536.954,"5526 Cedar St Suite 983, Miami, FL"
93455.39191,4.77619618,8.58563339,4.4,49410.0274,1375358.495,"5568 Oak St Suite 548, Phoenix, AZ"
33067.812077,8.67802826,3.69925143,2.11,29563.1416,937192.664,"2116 Lincoln St Suite 709, New York, NY"
95152.522957,7.66637592,7.12921034,4.21,21402.5166,1457885.963,"1078 Oak St Suite 109, Boston, MA"
50149.193831,7.42030738,4.5136226,2.75,56068.3858,1143145.286,"3331 Maple St Suite 103, Phoenix, AZ"
54374.686471,9.50150144,9.14800814,5.25,45324.1143,1343419.028,"1056 Maple St Suite 655, Phoenix, AZ"
73880.269698,9.27885825,9.68788229,4.42,36840.5368,1460734.739,"2856 Hill St Suite 454, Seattle, WA"
93651.179568,7.48819748,5.38327327,3.75,39396.1174,1449694.484,"7978 Oak St Suite 759, New York, NY"
57844.842374,5.42778533,9.3980502,4.56,22939.4906,1139621.525,"8958 Washington St Suite 834, Atlanta, GA"
63425.045448,2.35271065,7.86816293,4.94,43949.0991,1017381.732,"3569 Cedar St Suite 683, Phoenix, AZ"
51472.973307,7.59111422,9.90585317,4.74,21025.5598,1248284.203,"6433 Lincoln St Suite 569, Boston, MA"
83113.394822,8.77209056,5.33921994,3.8,28034.0056,1360637.725,"8082 Cedar St Suite 488, Denver, CO"
47857.271054,9.19075158,4.28551425,2.89,46861.9456,1129188.508,"3011 Oak St Suite 742, Miami, FL"
76304.402249,6.58145736,8.45368859,5.37,31066.118,1310639.619,"250 Oak St Suite 685, New York, NY"
75020.572563,9.13877615,8.87251183,6.17,32214.2646,1458628.737,"8864 Washington St Suite 622, Phoenix, AZ"
47008.300356,3.21173447,9.31997041,6.34,39629.1039,968014.795,"107 Lake St Suite 794, Denver, CO"
97038.144084,9.38823693,6.19576982,3.09,69801.1248,1687962.691,"9118 Lincoln St Suite 431, Miami, FL"
36140.878811,6.7473527,7.15517687,4.12,28374.3548,1027789.795,"3937 Washington St Suite 787, Miami, FL"
85813.765456,9.07795433,3.99025712,2.35,46033.0376,1435944.003,"1274 Lake St Suite 573, Atlanta, GA"
92294.969274,7.5592244,3.88257637,2.0,25726.7219,1347005.107,"3698 Oak St Suite 285, Seattle, WA"
60201.435827,9.65948171,3.6928226,2.0,56277.8577,1206466.25,"2801 Maple St Suite 461, Dallas, TX"
66557.778046,9.27888659,8.0595258,4.13,48277.1696,1375034.091,"8244 Washington St Suite 316, Denver, CO"
53262.102295,6.40480888,8.11231017,3.85,48448.7526,1198517.851,"7599 Lincoln St Suite 271, Dallas, TX"
56720.382489,6.13411224,7.96180807,3.98,58656.3302,1244818.661,"9894 Cedar St Suite 168, Boston, MA"
72605.954155,3.23658565,9.3603041,5.25,28618.9124,1133438.923,"8341 Lake St Suite 439, Phoenix, AZ"
90636.284901,7.25885225,9.96800252,6.5,56119.1238,1588644.289,"2911 Cedar St Suite 729, Phoenix, AZ"
67565.820433,7.00217646,8.87077861,5.6,53124.268,1349013.908,"2548 Oak St Suite 358, Dallas, TX"
49419.701543,5.89819753,4.95132786,3.16,26583.9547,936358.442,"1798 Maple St Suite 531, Denver, CO"
70409.20289,7.68432147,7.90770547,4.08,56785.9645,1356762.5,"214 Pine St Suite 136, Seattle, WA"
98507.287082,4.21598577,8.00075884,5.27,62618.7654,1476078.582,"5885 Pine St Suite 812, Dallas, TX"
47058.947877,7.74281867,3.29000183,2.0,26532.1388,978400.297,"1533 Washington St Suite 443, New York, NY"
58501.059769,5.16698308,3.02020087,2.0,22872.0563,887045.615,"7209 Lincoln St Suite 570, Denver, CO"
57851.856226,6.67649758,7.27773671,4.61,58395.2569,1177484.837,"376 Pine St Suite 712, Dallas, TX"
59099.740146,9.06768315,7.80051406,3.91,43483.823,1299930.9,"2608 Cedar St Suite 222, New York, NY"
48456.945325,8.73717487,8.19311835,3.98,23344.0417,1210901.306,"6343 Washington St Suite 266, Miami, FL"
69724.236173,8.41166752,4.42116841,2.96,44342.3939,1229990.494,"9129 Hill St Suite 961, Boston, MA"
88900.422364,9.25928941,6.22353203,3.11,64546.2369,1585473.305,"6278 Cedar St Suite 817, Boston, MA"
95090.308791,2.67290137,6.58501492,3.84,38083.5251,1225527.508,"4174 Lake St Suite 771, New York, NY"
60868.268963,5.45188143,9.85787596,5.06,50232.958,1277253.315,"3090 Cedar St Suite 681, Boston, MA"
54065.293376,4.41840694,7.23162886,4.71,29488.637,1000893.817,"7109 Maple St Suite 190, Phoenix, AZ"
97806.023063,4.04581137,8.50081324,4.4,65981.7577,1454403.972,"5629 Hill St Suite 372, Miami, FL"
37098.830324,6.11749672,6.5926668,3.13,21964.5395,894093.615,"9735 Maple St Suite 857, Boston, MA"
40326.323545,3.92081664,5.17794433,2.52,24231.7695,700389.514,"9844 Washington St Suite 369, Seattle, WA"
44070.923769,4.71068381,4.67595358,3.1,68284.6878,1021575.311,"3059 Hill St Suite 782, New York, NY"
55526.935288,3.88680173,4.71865803,2.19,67468.1924,1002976.917,"570 Cedar St Suite 179, Dallas, TX"
79448.408249,4.92675476,7.67922777,4.27,21399.471,1234086.096,"7650 Washington St Suite 806, Phoenix, AZ"
